CountryID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1991,Footnotes 1992,Footnotes 1993,Footnotes 1994,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017
275,State of Palestine,...,...,...,...,...,...,...,...,...,...,116.5999985,104,125.1999969,...,142.8999939,153.1999969,160.1999969,175.6000061,185.5,182.1999969,85,88.30000305,199.8999939,205.6999969,191.3000031,214.8999939,...,...,,,,,,,,,,,29,29,29,,,,,,,,29,29,,,,,,
740,Suriname,...,...,...,...,...,...,...,...,...,...,...,...,12.60672474,12.43026924,10.94999981,13.90999985,13.10999966,13.68999958,13.64000034,14.60999966,15.03999996,15.85000038,16.94000053,17.55999947,18.29000092,19.13999939,18.21999931,18.47999954,,,,,,,,,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30,,30,30
752,Sweden,537,532,552,561,543,534,534,526,526,526,526,526,526,526,526,478,478,478,...,...,...,...,...,...,...,...,...,...,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,,,,,,,,,,
756,Switzerland,638,655,700,618,633,610.5999756,616.9000244,649.2999878,650.2000122,641.2000122,660,651,657,713,631,662,624,615,602,573,560,553,544,530,516,526,...,...,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,,
780,Trinidad and Tobago,...,...,...,...,...,...,...,...,...,128.7599945,134.9499969,131.0200043,150.3899994,147.3600006,167.9700012,179.2799988,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,Tunisia,128.3000031,...,...,...,...,157.1000061,...,...,...,183.8999939,194.1999969,206.1000061,208.3999939,216.6999969,220.1999969,232.1999969,243,251.8999939,266.3999939,272.5,289.6000061,299.5,321.7000122,320.1000061,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Turkey,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2377.5,...,2606.100098,...,2500.040039,...,...,...,,,,,,,,,,,,,,,,,,,,,18,,18,,18,,,
800,Uganda,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,33.20600128,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,"31,32",,,,,,,,
804,Ukraine,2693,...,...,...,...,3523,2657,3115,3037,3169,2930,2686,2498,2307,2112,1965,1846,1729,1651,1564,1520,1462,1415,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,United Kingdom of Great Britain and Northern Ireland,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2902,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,18,,,,,,
860,Uzbekistan,632.8939819,...,...,...,...,...,...,...,...,...,...,...,...,...,1179.042969,1154.55603,1042.758057,1046.53894,951.5789795,874.6420288,867.0999756,911.3414917,905.5750122,953.1906738,952.998291,940.9274902,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,Venezuela (Bolivarian Republic of),...,...,...,...,...,...,...,...,...,...,1325.434204,1182.359497,1005.66272,1526.504517,1860.232666,2182.462646,2564.002197,3291.48291,3073.570557,3674.813965,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,Yemen,...,...,...,...,...,...,...,...,...,66.30000305,69.80000305,72.69999695,76.19999695,77.30000305,79.69999695,84,89,93.40000153,98.30000305,101.3000031,101.5,97.09999847,96.80000305,99.30000305,...,...,...,...,,,,,,,,,,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,,,,
716,Zimbabwe,1807.677246,...,...,...,...,1476.678589,2080.446777,2287.815186,2124.61084,1850.768188,2444.322754,2213.062256,1883.835205,2011.688477,3087.126709,1869.521851,2939.79834,2957.245361,2863.514893,3238.717285,3278.112793,3296.705811,2675.617188,2885.686279,2694.552734,2022.238159,2438.967285,2674.231445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
